HD167768b, 20.6532, 9.7, 0.1512, 0.012841030927835053, nan
Kepler-720b, 4.70832654, 0.92, 0.0539, 0.08188858695652174, 0.0078
HD207897b, 16.202159, 0.78, 0.1163, 0.028718397435897432, 0.709
KELT-14b, 1.7100566, 1.52, 0.03005, 0.11518707236842106, 0.8622
WASP-121b, 1.27492504, 1.46, 0.02596, 0.120608801369863, 0.1
HAT-P-30b, 2.8106, 1.31, 0.0419, 0.110418320610687, 0.854
L98-59c, 3.6906777, 0.3, 0.0304, 0.04151933333333333, 0.601
HD28109c, 56.00819, 1.45, 0.308, 0.026117, 0.365
HAT-P-69b, 4.7869491, 1.93, 0.06555, 0.0872301554404145, 0.366
47UMac, 2391.0, 1.21, 3.6, 0.10543099173553719, nan
BD+631405b, 1198.48, 0.8, 2.06, 0.14565249999999996, nan
BD-114672b, 1634.0, 0.64, 2.36, 0.19619140625, nan
HATS-44b, 2.7439004, 0.85, 0.03649, 0.12609429411764705, 0.862
GJ436b, 2.64388312, 0.46, 0.0291, 0.08123347826086956, 0.736
Kepler-167d, 21.80379, 0.75, 0.1404, 0.014732666666666666, 0.52
HD7199b, 615.0, 0.97, 1.36, 0.10283180412371133, nan
KOI-55c, 0.342887, 0.2, 0.0076, 0.03867324999999999, nan
HD75898b, 422.9, 1.58, 1.191, 0.07501962025316454, nan
HD79498b, 1807.0, 1.05, 2.98, 0.11671333333333332, nan
Kepler-751b, 17.44490636, 0.84, 0.1263, 0.02618875, 0.2495
Kepler-1930b, 13.02680016, 0.84, 0.1025, 0.016263333333333335, 0.3879
Kepler-1725b, 16.71990013, 1.08, 0.1302, 0.023345324074074074, 0.0225
Kepler-1883b, 103.427002, 1.02, 0.4438, 0.028559313725490195, 0.03
WASP-85Ab, 2.6556777, 0.94, 0.039, 0.13250851063829788, 0.047
WASP-95b, 2.18467, 1.23, 0.03416, 0.10045, 0.446
Kepler-1887b, 19.94750023, 0.86, 0.1421, 0.030485406976744185, 0.02
Kepler-633c, 23.78319931, 1.27, 0.1618, 0.016214370078740156, 0.783
Kepler-1907c, 14.86390018, 0.8, 0.1076, 0.012932937499999997, 0.98
HD173416b, 323.6, 13.5, 1.16, 0.008780074074074074, nan
Kepler-782b, 158.6853308, 1.01, 0.5444, 0.02844425742574257, 0.8756
HD77338b, 5.7361, 0.97, 0.06, 0.03810886597938144, nan
GJ3021b, 133.71, 0.9, 0.49, 0.13058499999999998, nan
GJ3634b, 2.64561, 0.43, 0.0287, 0.059101976744186054, nan
GJ674b, 4.6938, 0.36, 0.039, 0.08287125, nan
HD37605c, 2720.0, 0.91, 3.74, 0.12915, nan
GJ876e, 124.26, 0.3, 0.3343, 0.11719166666666667, nan
HD189567b, 14.288, 1.04, 0.111, 0.02453298076923077, nan
HD96700c, 19.88, 1.16, 0.141, 0.013075818965517242, nan
HD145675c, 15732.45889178, 1.0, 11.938641, 0.1155175, nan
HD66428c, 10478.84436542, 1.17, 9.418207, 0.10130854700854701, nan
HD56957b, 5859.089924, 1.78, 6.431189, 0.06433314606741572, nan
HD190647b, 1176.45, 1.38, 2.231, 0.08661992753623189, nan
BD+152940b, 137.48, 14.7, 0.539, 0.008405000000000001, nan
Kepler-468b, 38.47875707, 0.87, 0.2213, 0.13739712643678162, 0.0154
Kepler-495b, 3.41303622, 0.83, 0.0427, 0.05651825301204819, 0.046
Kepler-123b, 17.232366, 1.26, 0.135, 0.020887222222222224, 0.53
HD200964c, 852.5, 4.92, 1.96, 0.02490833333333333, nan
HATS-36b, 4.175186, 1.1, 0.0523, 0.10528986363636363, 0.17
